emd_nm,date,em_cnt,em_g,pay_amt,resd_pop_cnt내국인남성제주,resd_pop_cnt내국인여성제주,visit_pop_cnt내국인남성그외,visit_pop_cnt내국인남성제주,visit_pop_cnt내국인여성그외,visit_pop_cnt내국인여성제주,work_pop_cnt내국인남성그외,work_pop_cnt내국인남성제주,work_pop_cnt내국인여성그외,work_pop_cnt내국인여성제주,resd_pop_cnt장기해외제주,visit_pop_cnt장기해외그외,visit_pop_cnt장기해외제주,work_pop_cnt장기해외그외,work_pop_cnt장기해외제주,visit_pop_cnt단기해외,foreign_pop남성,foreign_pop여성,resid_reg_pop남성,resid_reg_pop여성,total_pop남성,total_pop여성,use_amt간식,use_amt농축수산물,use_amt마트/슈퍼마켓,use_amt배달,use_amt부페,use_amt식품,use_amt아시아음식,use_amt양식,use_amt주점및주류판매,use_amt패스트푸드,use_amt한식
영천동,2019-10-01,23921,54787850,1637863,6994838.44,6941006.828,2699385.161,2145829.685,2971617.759,1591089.645,244343.9981,541994.9726,130196.4832,396918.3897,343309.5557,122469.111,82669.0494,4117.8055,18034.8408,4661.3478,313,255,12935,12360,13248,12615,121518610,317130375,1090199161,120743739,6431215,913380802,154237027,75036960,40109709,140546813,1298338137
영천동,2019-11-01,21115,51482850,1539307,6942017.556,7118596.795,2811859.351,2023031.887,3064618.348,1435731.281,240822.4691,611711.4262,147332.634,424417.4519,377547.9969,108124.2431,87339.1466,6177.3336,17519.8658,3710.4754,316,259,12950,12378,13266,12637,105266799,248915549,1097060122,129811563,3779325,908675253,136518306,52246302,34854284,131893813,1280579994
영천동,2019-12-01,21164,52436150,1567977,7600512.321,7799655.306,2046401.984,1847497.11,1897646.855,1245421.546,239587.6053,637419.9982,148846.1505,447300.8825,406514.2832,122272.1783,84124.3775,8410.8308,9980.831,5811.5531,310,256,12958,12381,13268,12637,122782564,360994656,1153213897,163397107,1543812,1008063975,115324712,38974710,22990150,138142167,965704004
영천동,2020-01-01,21511,53697250,1605674,7732938.031,7995212.201,1886373.104,1648345.441,1812055.563,1198170.642,240887.4995,552426.0253,132117.4701,297692.4667,414282.504,81667.0873,64303.2438,5263.2709,13629.4949,1741.2512,309,249,12963,12398,13272,12647,110810710,284713104,1096306482,185056522,50600,921638103,123329786,41763961,15372280,119535161,897370051
영천동,2020-02-01,20543,52488300,1569766,6778801.462,6922905.365,2188245.458,1718826.586,2333197.004,1286721.019,183219.4725,444673.689,136851.7277,244594.1656,328830.6949,82405.2996,67385.4222,3204.3638,9665.8718,1306.9415,299,246,12980,12427,13279,12673,107540484,338106123,1010471525,161444947,181148,875567725,115064653,45367394,28247754,106349004,887616264
영천동,2020-03-01,23945,59529200,1780134,7100371.112,7283392.953,2364172.175,2029349.784,2666400.207,1419971.739,250590.6409,563291.7094,154018.2323,349015.2746,323576.7206,128754.7482,72761.8382,8475.8234,14771.8195,2700.6724,288,246,12960,12364,13248,12610,113828285,253027288,1004947180,177755256,3679052,862509331,138936031,59638034,33890543,106275079,1122788034
영천동,2020-04-01,24691,58934750,1762148,6870275.774,7114519.539,2593461.273,1974461.358,3199563.609,1312650.69,266067.285,661003.1908,159855.1452,500029.5956,313412.1986,103926.3849,61213.686,5065.9732,12963.9881,3559.9572,282,244,12990,12390,13272,12634,116215103,287553427,1030638959,185566265,2550972,919405715,147878922,59470443,27529593,118065750,1230034548
영천동,2020-05-01,24836,58813300,1758559,7238308.058,7583525.777,2852996.87,2084124.479,3333796.853,1493972.981,240186.3104,675345.2074,187360.4976,460150.0619,364508.0723,122216.3,68724.4801,5020.3182,15620.5319,3448.6049,278,245,13002,12425,13280,12670,117272786,353830221,1247502561,213075618,4307688,957043834,145507562,63658002,30540888,122394587,1193866512
영천동,2020-06-01,27732,63927750,1911187,6998043.023,7336628.56,2667420.509,2051757.64,3155471.399,1382529.566,233224.0595,651164.7281,158781.408,475120.4247,336902.4995,125317.1992,63423.2328,3297.9013,15634.452,3476.5098,279,242,13017,12422,13296,12664,112097929,307434356,1016553546,223364829,2867603,944904314,137823862,52675238,18165594,113730242,1022798868
영천동,2020-07-01,5800,21059800,630380,4504031.467,3988525.43,1630057.167,1142563.316,1930684.75,875735.6318,106710.2902,294254.4013,74020.7474,233600.6136,297422.3701,88577.0223,54144.2413,10977.3251,8551.3403,62958.2953,448,206,8004,7545,8452,7751,36501567,111119800,530379294,11427570,1393320,335160831,51623016,22132409,10000080,50609289,501696058
영천동,2020-08-01,6097,19992650,598248,4299703.09,3858001.582,1029589.268,964127.4683,1072485.882,667898.0801,121398.659,258707.0541,63179.3521,203128.2456,282199.9635,76711.5444,50600.1712,13068.0144,7199.3125,24419.2393,442,206,8008,7546,8450,7752,36027740,94202195,420800199,18862940,1167705,264934550,52461090,22721491,3982770,44954416,437058190
영천동,2020-09-01,7258,22170750,663286,4701914.043,4224067.367,1053302.719,1137658.391,1103239.547,844640.0163,143399.9088,305957.7567,63369.5168,203672.1116,318279.3318,85231.0561,62441.3082,11143.9401,10812.5119,8923.3538,425,200,7989,7525,8414,7725,32824150,113577100,475845545,22237305,95000,374941100,52569750,18039690,4956000,46067050,456692750
영천동,2020-10-01,7488,21849950,653628,4540419.536,4109431.83,936098.252,1204536.168,979689.1565,935014.7821,130858.6015,304444.8775,68139.2879,203025.1504,343464.5568,84002.7673,59902.2416,2004.0986,7639.0488,6556.7341,422,196,7949,7484,8371,7680,38080093,93925837,463170643,18112609,364320,333723548,61748192,19961827,8151154,50411211,505677789
영천동,2020-11-01,9516,27501450,822671,4592460.711,4178399.659,1379465.833,1278396.393,1511582.219,932527.0639,112456.6385,303359.53,65966.6251,225075.0957,324451.6626,79810.3371,70141.6223,11227.0604,9471.1341,447.5593,418,196,7955,7497,8373,7693,47855409,178039467,547598945,20805145,2306143,506776638,79699393,27176223,18621607,67916396,665725860
영천동,2020-12-01,9180,25651800,767268,4427869.749,4069103.98,1407838.411,1293688.595,1588572.8,937817.7492,127408.7838,352211.2066,76449.4985,253166.4787,312132.707,74969.4863,62852.1251,15257.863,15041.8163,1260.7751,416,195,7968,7498,8384,7693,40969779,167406267,545479111,21621366,546304,424146335,67351808,26928962,7822848,55927246,587144668
영천동,2021-01-01,13077,37079550,1109175,4669752.78,4244965.299,1756940.496,1244533.525,2033962.458,845376.3372,146465.1024,544289.3483,110233.3503,437819.6973,323874.5448,172653.6105,67453.6396,6685.5305,9497.2986,1645.1137,410,192,7986,7513,8396,7705,43394903,162212510,560636425,23621379,3227060,415677294,65541894,25895987,10957752,57259905,624774007
영천동,2021-02-01,14184,41169850,1231565,4827563.255,4286338.684,2347198.004,1377581.282,2662690.26,960342.3395,114661.0212,377257.9229,104787.5553,314080.2983,350792.5887,143838.3806,79030.6933,7318.165,7006.4335,791.3202,406,188,7993,7531,8399,7719,49207747,190992456,609941714,29324799,4474827,505865626,74747292,26047867,4814131,66760285,638222547
영천동,2021-03-01,11770,31084150,929611,4736509.226,4234058.001,1363412.263,1267259.447,1531177.917,873118.2408,97057.5722,348238.9497,78359.263,268469.2265,366866.5617,60822.3777,61493.3548,7011.0396,12371.0185,756.6695,409,188,7986,7545,8395,7733,49726436,246607018,611995677,32635920,562100,505196420,63708925,21283356,7060998,58679050,558151096
영천동,2021-04-01,11513,31478700,941467,4879972.716,4308752.794,1717489.279,1313457.787,2071465.874,985433.5984,129964.0588,381572.0961,91680.5574,280548.2197,366392.841,64127.4011,49538.8089,3216.3714,3608.5024,1047.4277,411,184,8000,7546,8411,7730,42690906,180465757,563983476,31067875,294202,386955035,66354620,27272781,11499837,59380195,606899011
영천동,2021-05-01,10253,30118550,901009,4829936.274,4319575.293,1711979.369,1136257.799,2140655.775,820552.0682,123885.0944,423027.3975,88526.0847,363121.9756,345626.6917,60730.8012,50063.1072,2914.3986,9465.0075,1704.3386,415,181,8000,7557,8415,7738,39886467,183261838,557582271,40208882,957429,395035256,59240118,27520053,9056637,53198543,565338379
영천동,2021-06-01,9802,26978450,806937,5153629.247,4630672.797,1268870.162,1074600.758,1329306.866,703940.7783,110083.4378,387980.5647,86816.3141,316890.9045,353239.1339,76557.7494,57177.4239,3778.7854,4640.9195,852.1112,406,177,7991,7555,8397,7732,52838223,161273684,550084193,50962450,,417336731,45034149,17667935,4712716,55080407,433059515
효돈동,2018-01-01,9025,25143650,752046,5230694.76,4657487.277,1152989.893,1006730.394,1250348.249,824970.0473,131588.2297,307502.9387,79571.647,207610.8495,353826.7558,56404.3029,58824.6633,8691.0041,6489.3434,184.0196,409,178,7970,7542,8379,7720,41312623,136560190,530390215,51931979,35420,407560786,53480314,19625489,3899236,61186532,418133070
효돈동,2018-02-01,8833,26678900,798152,4675269.613,4180550.893,1410277.603,1120458.119,1711148.228,957455.7479,151269.5976,250862.3453,61683.4591,172072.2722,320668.1334,53858.6329,61624.9539,11564.3669,7558.1921,338.9738,402,181,7979,7551,8381,7732,37491883,186978769,482534581,54436447,,411397024,49547900,22630445,5214836,48298975,411500493
효돈동,2018-03-01,10269,30919350,924985,5047856.58,4521644.768,1548176.875,1363668.63,1949997.412,1094042.907,114432.2475,329711.968,67317.4606,259377.6932,312773.0265,77284.7501,66639.8762,5033.444,11914.2184,1217.7157,399,174,7925,7487,8324,7661,40041661,162906349,488660679,59047476,2037527,382868429,61453097,27942385,10017120,53288381,536978614
효돈동,2018-04-01,11197,33131350,991154,4934874.6,4449954.904,1785531.151,1223356.583,2411988.2,937144.615,109184.7967,472957.292,76093.642,440862.98,274030.9735,57539.6751,52429.6196,9644.0308,13932.7422,1150.5403,392,174,7930,7495,8322,7669,39025977,205488370,504490404,57178217,1203365,409108438,60393587,30478762,8706458,48873584,535513149
효돈동,2018-05-01,12014,34451200,1030579,5187700.768,4638773.216,1991663.231,1336676.81,2560683.94,1007450.33,108813.8008,409383.794,87508.7563,374683.542,293018.0347,78697.034,66418.0318,4849.2724,11041.9222,1338.9221,390,171,7915,7487,8305,7658,47874658,212771915,569990636,73582337,282240,395776834,67388429,32478547,7481880,54988568,557301729
효돈동,2018-06-01,14031,37807150,1130748,5017369.058,4501948.496,1850203.513,1348410.179,2512706.145,976641.7438,115949.8361,396389.7377,105638.3621,354586.4432,282002.9954,87273.1575,64743.4368,5815.0656,8017.735,1146.199,392,162,7920,7481,8312,7643,48453945,247952943,529071950,72425095,300794,400565761,57148094,23221247,4148241,52416624,505612184
효돈동,2018-07-01,13042,49632850,1485891,7209635.527,6011843.629,2032160.494,1479193.21,1998855.861,956493.5716,217906.1362,434638.5527,115448.493,241440.3605,820791.3342,290397.8225,191739.728,67542.7542,37619.6593,112758.3034,2375,1328,11004,10369,13379,11697,65525616,241176042,819472864,52323144,2942700,683139696,103484712,40735097,16194030,90261024,933608550
효돈동,2018-08-01,12264,46197050,1382985,6908737.421,5786544.479,1400183.443,1349609.098,1100573.27,784761.9052,192363.1883,420747.6736,94212.8866,219526.0469,778132.5491,248759.7047,220544.9201,49769.4401,40365.331,60252.7989,2367,1328,10985,10341,13352,11669,59093132,167127199,638510208,49944648,978615,569385932,95590440,34058107,14569335,83619015,854008896
효돈동,2018-09-01,14316,52561750,1573349,7527497.722,6370277.925,1372888.236,1610098.268,1202842.07,947882.1982,187312.4821,439427.4804,85111.3577,248806.4369,841049.3554,292108.0063,318348.5651,49068.3923,54920.1175,29661.4429,2340,1322,10970,10310,13310,11632,69115300,159168400,708729630,57854495,,657611950,108223500,29356350,16977000,89952450,877691240
효돈동,2018-10-01,14513,52242650,1563718,7351510.812,6206027.28,1260672.283,1555069.38,986199.9924,957737.835,173396.2939,425185.4784,72033.4942,254455.9771,873151.5965,277934.2038,270894.2207,39143.8441,50449.1502,26899.7668,2329,1317,10950,10302,13279,11619,69267705,167254997,723144950,60559563,,627388389,119531874,31299111,16804260,92350109,908056417
효돈동,2018-11-01,17614,61167800,1830830,7508027.716,6222840.455,1638228.961,1624298.195,1522708.065,1012384.216,198153.9959,423754.5815,83214.1711,273844.0658,764777.4917,251272.3772,205203.8305,36661.8042,35606.9479,3158.5182,2309,1305,10923,10279,13232,11584,70352784,255498366,859658259,64312539,754236,734156615,137888751,47457096,20952533,108702373,1148049414
효돈동,2018-12-01,17365,55895800,1672689,7234274.796,6051705.76,1877515.764,1961020.507,1628618.513,1060981.44,174492.3521,493582.2707,116179.3472,308735.0935,716327.091,365377.0487,205611.7031,17986.692,26661.5063,3443.5589,2303,1301,10901,10297,13204,11598,58540184,298612829,783972492,65700127,1867264,685251942,120369664,39972306,15879680,94716108,1004638642
효돈동,2019-01-01,23417,74343450,2224643,7631991.828,6301423.214,2081191.843,1486347.427,2039060.586,897529.1345,262640.9304,772865.9683,149503.3643,411841.3386,829599.8847,307762.6126,152161.5889,44686.9822,39419.4411,4834.5573,2275,1288,10898,10320,13173,11608,65726871,195741595,848403788,73266574,943686,680288990,152132211,43955881,14134421,101599150,990211964
효돈동,2019-02-01,24943,80336450,2404262,7653049.872,6352230.08,2680131.39,1688341.912,2737963.66,1078775.318,220868.1016,666432.6967,150969.0635,346238.3343,809781.6624,270337.1044,164322.4784,26285.3039,30230.7604,5358.734,2257,1261,10902,10327,13159,11588,71593918,345807262,923800748,95804766,40880,811955959,137942406,41794400,15366792,108088508,1128787377
효돈동,2019-03-01,21807,70032800,2095806,7530595.23,6237677.891,1721914.48,1594545.384,1549728.224,967661.9981,190604.4921,593503.5558,108533.5283,287634.3332,841203.1661,297881.7383,144087.0942,34826.0456,41932.8526,4222.5023,2238,1248,10891,10334,13129,11582,74665126,294974894,870973568,94176314,334194,833866562,115883149,53515457,13979938,93846836,955123389
효돈동,2019-04-01,21947,73234800,2191865,7713481.302,6330351.76,1924542.772,1741483.959,1995168.637,1148407.509,251944.2318,637653.5892,123429.6301,324401.1194,854249.2334,223528.1255,165935.4239,41764.3419,46275.22,1553.5588,2209,1212,10900,10346,13109,11558,62822872,265467195,890606748,93070132,1986627,596533701,125326184,53509439,18084261,93922718,1009807002
효돈동,2019-05-01,19990,70548650,2111648,7585374.611,6505284.408,1995331.467,1463461.41,2061788.329,963316.803,285145.6917,728858.7393,104755.1781,390589.3113,865639.6804,151865.9033,118655.4978,50075.0224,34788.9476,2126.8683,2190,1189,10893,10355,13083,11544,63479841,187338021,738656851,98229601,3337004,604102021,117789981,48368388,12221599,90571665,983397775
효돈동,2019-06-01,19001,65998800,1975370,7984212.875,6949433.459,1479899.449,1371293.61,1405651.627,859722.2853,268337.2397,654946.2529,132106.0867,361047.412,831856.8039,184605.1175,132513.3538,29182.2568,35180.7083,1681.4958,2184,1176,10886,10363,13070,11539,70242175,230701544,795059171,138613123,440436,656786900,95102452,29091396,6142736,96397267,758660815
효돈동,2019-07-01,18369,60314250,1805028,8307359.928,7105992.618,1428591.316,1448180.566,1305484.153,893880.3445,237608.8329,485485.759,137705.7216,258266.2367,929524.5295,160026.3997,188246.2733,41213.4063,35512.119,1345.4775,2182,1171,10889,10374,13071,11545,79708814,228854185,762755550,141592145,140668,696959290,102558358,30330593,3662934,85429902,744231904
효돈동,2019-08-01,17384,60052534,1797415,7429291.132,6330709.225,1676224.74,1425324.099,1695928.878,959592.0031,180480.9134,409762.3183,83792.6306,215665.7484,860726.1238,167462.9265,193885.2024,17015.8711,27184.9669,1379.5308,2147,1157,10896,10371,13043,11528,70934267,204191747,723378515,131232093,212520,629880742,93590848,36701978,7242884,69496104,729215727
효돈동,2019-09-01,19901,69780550,2088688,7852663.254,6741144.663,1865956.359,1883216.751,1842409.02,1088898.325,234616.4821,495017.6254,135692.8398,294266.824,857518.4038,227247.4674,120750.0312,18996.1716,28489.2269,2876.3323,2128,1152,10906,10308,13034,11460,66499076,326087443,777700506,148026662,233122,606383765,115305093,48174484,7697098,77087806,925924600
효돈동,2019-10-01,20950,73755600,2207704,7626024.324,6618943.409,2061061.136,1692962.459,2378542.02,1020648.927,216240.7089,883654.3441,84160.8932,444231.7026,809717.12,182962.6486,222281.1211,28005.0143,33949.3911,1844.0388,2114,1149,10906,10318,13020,11467,68904757,264895213,808720572,163949743,191646,570562883,116253023,37998398,11633369,75624678,887007344
효돈동,2019-11-01,24046,79295550,2373113,7825753.601,6935251.413,2303384.715,1689444.737,2608072.894,1083994.424,203113.4099,680519.5255,88326.6797,380060.579,817491.8291,180500.5515,175221.4754,14585.2982,26916.6687,1327.8783,2095,1147,10891,10302,12986,11449,74590135,230293144,903280196,171233003,230832,649239495,120321936,45773633,14319144,79699940,1035540838
효돈동,2019-12-01,25653,82746990,2476292,7650213.933,6761218.791,2289495.003,1851567.661,2677905.335,1079971.535,196999.0304,674282.3227,100975.7137,380072.4702,796877.1849,232320.4794,157074.5255,14856.7275,35383.3903,1761.8072,2090,1140,10891,10341,12981,11481,74235134,221504210,793417566,188956733,1581433,676190144,105470802,40153504,9104552,81433739,898810603
효돈동,2020-01-01,2855,11322700,338989,2162375.481,2017617.052,639799.9047,671585.4449,647851.2889,456665.7168,41525.3392,171286.6224,17056.2196,97174.9785,172930.9346,54858.5336,68796.2353,4702.152,6679.1642,29922.402,262,108,4559,4485,4821,4593,18067821,78112314,285010552,8102039,365160,226002420,47663580,7985504,2371500,26516940,282383073
효돈동,2020-02-01,3101,11589200,346952,2218529.953,2040742.305,460544.5386,636320.895,371701.8839,371686.7804,34846.6182,144887.3315,35585.6482,98374.4028,172521.3858,61651.4031,78030.874,4528.8771,7837.5967,11261.6149,259,112,4560,4485,4819,4597,16513254,50060293,248799335,8000587,177210,148454269,34386165,7677401,2911590,24780790,244616330
효돈동,2020-03-01,3932,14581450,436546,2485115.814,2229114.437,426204.3814,756335.7482,428298.0096,433575.4953,48193.9079,186654.4862,33145.0024,103963.5719,190094.2726,56553.0999,87390.6627,3061.566,6201.5822,8421.3705,249,110,4566,4484,4815,4594,16799850,52227900,321027490,8453700,15000,207297500,38093500,8533175,3467500,27895500,302985485
효돈동,2020-04-01,4181,14346100,429403,2437743.349,2163624.51,408111.9882,759793.4768,358090.0766,492462.7386,40298.6556,163023.179,32139.9299,107137.3893,182971.4118,76822.9018,99906.4613,2923.2007,4081.5477,4457.9905,247,109,4540,4481,4787,4590,15697334,64889439,282649729,10475212,,175594599,48311868,14376877,7769124,26914246,290833570
효돈동,2020-05-01,5304,18264400,546681,2536902.364,2251982.04,588259.8352,796600.112,534156.9203,522391.3352,49360.5374,164779.2504,33436.3665,110016.2964,201800.2273,88718.5139,104306.1767,426.5002,7119.4265,496.526,262,130,4536,4475,4798,4605,21141883,104434501,311653847,11769475,1773681,233451017,54770513,13590879,3791620,28218442,332116429
